"";"Sample_names";"D0";"D1";"D2";"sd.D0";"sd.D1";"sd.D2";"counts";"volume";"dilution"
"189";"MINE1-914_rep3.fcs";15460,48;3383,65506485094;2120,91038660324;254,192263191991;44,1640529568413;27,1909259941355;46861;50,085;10
"190";"MINE2-515_rep1.fcs";14195,2;3321,84427769064;2093,5181966523;168,9480823965;32,040188950847;20,0574997427924;36887;50,047;10
"191";"MINE2-515_rep2.fcs";14974,45;3438,44075361272;2164,38091738734;177,504552509552;21,1458834453446;11,6468905517022;37565;50,113;10
"192";"MINE2-515_rep3.fcs";14412,99;3236,10105974203;2045,8489278476;197,927111111973;30,212734627574;17,9965516580588;33948;50,027;10
"193";"MINE2-915_rep1.fcs";15865,92;3568,74598157528;2206,50789921288;242,907418036942;45,8384467594476;27,120860464903;33443;50,041;10
"194";"MINE2-915_rep2.fcs";15884,69;3561,41850913595;2206,0070270433;216,595312026644;37,4627833364221;23,3453259219581;32883;50,097;10
"195";"MINE2-915_rep3.fcs";15926,27;3547,83213856522;2200,13445972366;212,611936293674;31,2953496867763;18,4134833143558;33507;50,041;10
"196";"MINH1-714_rep1.fcs";14238,54;3051,91921168574;1908,40172917842;172,446356466543;27,6171147482752;16,1239816767967;45187;50,164;10
"197";"MINH1-714_rep2.fcs";15064,92;3314,67824013056;2082,56959057853;228,28042651816;35,8486561720365;21,9981598127483;43945;50,05;10
"198";"MINH1-714_rep3.fcs";14750,87;3239,36137268451;2037,97325897154;258,885281524267;51,4990882139451;30,855472859564;44905;50,198;10
"199";"MINH1-715_rep1.fcs";15318,38;3425,2724717323;2128,63351641137;202,695710638166;31,7335283090586;20,0461253475522;42616;50,149;10
"200";"MINH1-715_rep2.fcs";15135,43;3396,15584295355;2126,59938870187;147,451978486543;20,1584055178136;12,1134522368047;40312;50,064;10
"201";"MINH1-715_rep3.fcs";14794,42;3359,33294586365;2107,71920224969;209,965229444681;39,9154728810857;22,7136855176998;39151;50,108;10
"202";"MINH1-914_rep1.fcs";16502,07;3434,48916996845;2145,43937816484;176,878332605932;21,6506297630588;12,8467434468189;43077;50,002;10
"203";"MINH1-914_rep2.fcs";15926,63;3342,86774976679;2096,78631223945;151,072706758278;26,216562842929;16,7894404324978;40354;50,069;10
"204";"MINH1-914_rep3.fcs";16494,09;3424,99485636715;2132,66923632166;185,226865811042;23,9374838907704;12,598443169171;42711;50,018;10
"205";"MINH2-515_rep1.fcs";14287;3295,70055607597;2089,62186204942;227,077613216808;37,3979606670409;22,5660937321671;33577;50,067;10
"206";"MINH2-515_rep2.fcs";14702,78;3387,74767184281;2143,165400083;183,43796353167;22,0935948507201;12,3008989730562;33965;50,066;10
"207";"MINH2-515_rep3.fcs";15282,7;3472,87210377358;2192,73185244519;174,483972231425;18,9022117201677;10,8891476712875;33034;50,087;10
"208";"MINH2-915_rep1.fcs";15487;3180,07394663007;1990,28769721888;173,94048674559;19,5745038322759;10,480253035006;33173;50,011;10
"209";"MINH2-915_rep2.fcs";16113,96;3226,94994902312;2001,92786363334;201,486792809771;27,6725672909416;16,2280997202092;32486;50,017;10
"210";"MINH2-915_rep3.fcs";15741,3;3212,27385536039;2000,96248907614;176,447176403042;27,9518369751606;15,7437613344054;32855;50,001;10
"211";"MLB40y-S-D_July_rep1.fcs";14016,5;3275,33510824377;2072,08381901801;166,034102618478;23,4960654882942;13,5595672512891;68336;50,15;10
"212";"MLB40y-S-D_July_rep2.fcs";14116,39;3321,86226225521;2095,56867116766;189,161621612073;27,7770616384215;17,2774492684336;66587;50,131;10
"213";"MLB40y-S-D_July_rep3.fcs";14164,76;3330,22598656326;2099,0300369983;143,554102003461;20,0905930381297;13,4714113037584;65560;50,134;10
"214";"MLB-915-2_rep1.fcs";16686,35;3749,52541790101;2311,58180167245;186,421937788686;27,4904014368553;15,5124000542221;41756;50,135;10
"215";"MLB-915-2_rep2.fcs";16497,76;3720,87350311153;2314,11442362695;176,377299897668;22,0519014541572;11,9881629733254;41130;50,114;10
"216";"MLB-915-2_rep3.fcs";16263,87;3662,42213537304;2263,95105098482;185,524136304458;22,3026077233159;14,2256723883991;39979;50,13;10
"217";"MLBD2-1015-2_rep1.fcs";14073,76;3238,25355661907;2029,49925589491;139,147267383165;20,4908373747841;12,9751375550075;173117;50,048;2
"218";"MLBD2-1015-2_rep2.fcs";14563,58;3318,35637387381;2075,14348261252;101,005668407793;13,7580831427863;8,52020124949525;173394;50,164;2
"219";"MLBD2-1015-2_rep3.fcs";14052,3;3234,72417398291;2036,37619853756;266,824782669198;58,1262447160954;35,0630187824751;167401;50,212;2
"220";"MLBD2-115-2_rep1.fcs";17046,87;3959,45330612493;2461,89657158718;360,158176669949;65,4064059923606;39,3540900274831;32615;50,035;10
"221";"MLBD2-115-2_rep2.fcs";17305,85;4034,92610347129;2506,92244296388;257,204685027314;46,327191262797;28,1317493389964;32745;50,013;10
"222";"MLBD2-115-2_rep3.fcs";17317,08;3972,23603907293;2464,37736737574;191,353904500736;27,6042798533906;15,9752321909778;31924;50,035;10
"223";"MLBD2-415-2_rep1.fcs";13552,76;3427,81720785859;2237,4982746764;167,393875320901;25,3320506433999;16,8425968045558;45206;50,108;2
"224";"MLBD2-415-2_rep2.fcs";13755,43;3441,87807401216;2238,20338638148;194,270781294168;28,434600460196;17,5972860293022;45680;50,111;2
"225";"MLBD2-415-2_rep3.fcs";13393,2;3344,75312763104;2187,2509741649;156,397835113798;29,1392289104687;19,8513264065842;44224;50,121;2
"226";"MLBD2-515-DMSO_rep1.fcs";13586,62;2887,07774009701;1803,04054712565;110,472975807834;15,9487466788565;9,37710763425889;163085;50,14;2
"227";"MLBD2-515-DMSO_rep2.fcs";13855,99;2927,21064165655;1819,94814499808;113,759847614582;18,2261020183134;10,7291826364507;161865;50,21;2
"228";"MLBD2-515-DMSO_rep3.fcs";13819,34;2901,15846797402;1808,37238257363;103,477828591931;18,0033210421149;11,3706823916281;162015;50,233;2
"229";"MLBD2-715-2_rep1.fcs";14994,26;3483,16449907482;2164,92678647278;96,0745312533741;15,8918052988017;10,1524340964794;147034;50,122;2
"230";"MLBD2-715-2_rep2.fcs";15024,89;3495,42018448762;2173,37010623044;166,467753725168;32,1134178105345;19,5305166273368;151858;50;2
"231";"MLBD2-715-2_rep3.fcs";14879,21;3480,58929690678;2163,58785773982;117,167608082773;21,1276110191687;13,1895342051165;148267;50,022;2
"232";"MLBD2-815_rep1.fcs";15974,25;3499,31201816182;2100,71037739089;193,53455437563;33,95322476035;18,7327225181441;153515;50,065;2
"233";"MLBD2-815_rep2.fcs";16115,02;3526,24474551845;2109,71044274237;128,810092772267;23,7875523130236;13,8614177137265;151144;50,101;2
"234";"MLBD2-815_rep3.fcs";15702,03;3405,86450585292;2046,48124194459;179,105152512611;34,9305269544299;19,9337567696093;151178;50,152;2
"235";"MLB-D-D_July_rep1.fcs";14593,68;3308,54096410026;2083,32862508154;197,018682393628;22,8076419584222;13,2735952593054;38508;50,023;10
"236";"MLB-D-D_July_rep2.fcs";14528,84;3259,80107135807;2054,21796213642;269,028094361083;47,517139112778;29,554808702538;37850;50,063;10
"237";"MLB-D-D_July_rep3.fcs";14963,37;3245,22150104869;2024,79349469283;194,028512691753;24,5468055381673;14,33285505636;37405;50,019;10
"238";"MLB-D-N_September_rep1.fcs";16098,21;3550,43017594709;2160,01785400605;221,829869062038;40,0179459620567;22,7678280321891;21547;50,046;10
"239";"MLB-D-N_September_rep2.fcs";15958,97;3489,0240474506;2131,52635199346;272,657570234279;48,3443400641199;28,3288434517442;20891;50,043;10
"240";"MLB-D-N_September_rep3.fcs";15951,6;3515,25015082357;2150,36992495859;203,345702554725;31,4294286706069;19,458597150699;21112;50,026;10
"241";"MLBS1-415-2_rep1.fcs";14859,48;3530,5781133213;2235,59754597202;102,898349369804;12,2435124071694;7,71171440529121;98609;50,104;2
"242";"MLBS1-415-2_rep2.fcs";14811,58;3508,33381706877;2205,55142292349;164,645267901705;29,9164281817465;17,8361009131284;102321;50,111;2
"243";"MLBS1-415-2_rep3.fcs";14516,72;3468,45786558095;2181,97085993515;159,749240367458;32,4570428516145;20,4631625458892;102090;50,16;2
"244";"MLBS2-1015-2_rep1.fcs";14582,1;3334,42837469261;2083,97470899529;98,343810433118;14,712956003441;9,66190639850129;199113;50,177;2
"245";"MLBS2-1015-2_rep2.fcs";14460,87;3310,86348868775;2071,00824719862;125,485856179133;21,0768543930368;12,864601666604;195000;50,003;2
"246";"MLBS2-1015-2_rep3.fcs";14575,21;3341,71499682726;2090,63343592556;103,267749960083;21,7243354994814;13,9615935211469;191677;50,1;2
"247";"MLBS2-115-2_rep1.fcs";16781,3;3841,73385229978;2396,98342547206;213,442893268595;32,3160754549169;20,1739517304866;32200;50,018;10
"248";"MLBS2-115-2_rep2.fcs";17552,1;4073,15925183603;2537,89602105423;177,594618400582;24,2229242383733;14,6662228421696;31639;50,038;10
"249";"MLBS2-115-2_rep3.fcs";17391,2;3962,30455244747;2453,18891038259;241,33078016396;41,9283395434836;25,2336394540693;32064;50,039;10
"250";"MLBS2-515-DMSO_rep1.fcs";13301,43;3214,69954280955;2082,69933982288;193,872198610165;16,6161593433861;10,7445074463414;31731;50,018;2
"251";"MLBS2-515-DMSO_rep2.fcs";13328,16;3259,72642547203;2107,92336663276;177,755235186938;25,312848983205;17,6313692423132;30316;50,063;2
"252";"MLBS2-515-DMSO_rep3.fcs";12863,17;3174,83399532513;2064,69335975345;183,404837570999;31,3027478975232;20,8405816104827;29285;50,052;2
"253";"MLBS2-715-2_rep1.fcs";13427,54;3237,69868490322;2060,92645109094;175,388078790487;38,7254681458878;23,6225078098646;254455;50,214;2
"254";"MLBS2-715-2_rep2.fcs";13961,84;3384,41193991083;2156,04694687991;79,0595888293038;10,207490911984;7,30075793978062;257649;50,004;2
"255";"MLBS2-715-2_rep3.fcs";13661,82;3308,80537585617;2115,53664325563;128,400366593768;26,2304764945425;17,1290963871575;249739;50,015;2
"256";"MLBS2-815_rep1.fcs";15013,94;3465,438512531;2132,68054634365;335,296094685147;71,9863222359317;42,2067584425307;38201;50,025;10
"257";"MLBS2-815_rep2.fcs";14936,73;3381,88785842456;2071,89265377349;445,853757221225;91,4019145456793;52,4367368268245;36490;50,029;10
"258";"MLBS2-815_rep3.fcs";15884,69;3553,05813292144;2175,24945699972;247,117552487626;37,6943178764169;22,1545313058335;38304;50,008;10
"259";"MLBS2-915-2_rep1.fcs";18869;4853,08971987196;3006,32249947082;527,416746266578;141,898976494517;86,5940920867298;48061;50,113;10
"260";"MLBS2-915-2_rep2.fcs";18154,19;4289,55511040128;2632,19110162393;440,640825699035;94,9391156500983;55,5043342209521;48404;50,127;10
"261";"MLBS2-915-2_rep3.fcs";16828,82;3912,58942412825;2402,35638936791;223,329958364368;37,0431624854762;21,6988411056011;45350;50,138;10
"262";"MLB-S-N_September_rep1.fcs";14519,82;3202,58562207067;1978,50587358417;204,355274910726;35,3709482231437;20,9827163794497;22629;50,086;10
"263";"MLB-S-N_September_rep2.fcs";15722,48;3550,0464273182;2183,3381474775;188,249859752855;27,8479129968472;16,6968506733061;22243;50,007;10
"264";"MLB-S-N_September_rep3.fcs";15530,24;3488,97542402298;2138,3195727151;284,500985068682;60,7847335631907;34,7269559388645;22016;50,048;10
"265";"MM110-DCMD_July_rep1.fcs";12739,85;3196,44628731882;2079,17405959949;228,06739102398;33,0050990827062;21,0835956652174;9799;50,116;10
"266";"MM110-DCMD_July_rep2.fcs";12739,19;3224,90487872442;2094,81532215553;193,683157645562;34,7584340427477;22,4304653359532;9356;50,135;10
"267";"MM110-DCMD_July_rep3.fcs";12564,73;3249,79680712021;2108,37304002408;188,964902678895;31,6970999620049;19,7999252740735;9342;50,087;10
"268";"MM110-D-N_July_rep1.fcs";10970,63;3331,11304100795;2166,99772382042;244,793982851712;59,2573785548534;39,0099560596698;2336;50,007;10
"269";"MM110-D-N_July_rep2.fcs";10716,71;3357,57575776604;2208,24648091633;230,010948136445;54,1042532964433;37,3450955033489;2377;50,172;10
"270";"MM110-D-N_July_rep3.fcs";11310,69;3332,96468590577;2169,79053362835;287,428715624686;66,4370764701327;43,3539469344892;2366;50,205;10
"271";"MM110-D-N_September_rep1.fcs";12133,3;3514,99746164517;2279,23847418501;297,019555183857;62,047463934435;37,9212182762569;2717;50,146;10
"272";"MM110-D-N_September_rep2.fcs";12852,36;3610,58688002747;2318,10870187563;269,545015823991;54,0894009960075;33,7772129702722;2956;50,109;10
"273";"MM110-D-N_September_rep3.fcs";12671,06;3690,84392237314;2396,075784501;291,416700505193;63,4810364562109;40,2605407332591;2883;50,12;10
"274";"MM110-S-D_April_rep1.fcs";12802,36;3340,04941659648;2158,46225178875;252,648856812147;32,4569709982636;20,6585622038307;6960;50,18;10
"275";"MM110-S-D_April_rep2.fcs";12214,15;3166,45890876459;2070,5746801388;440,72338091466;97,4634387903455;60,9576979590993;4956;50,166;10
"276";"MM110-S-D_April_rep3.fcs";13132,51;3262,31875331023;2105,8516957314;357,016466671703;70,4038603095336;43,0496007439464;6640;50,08;10
"277";"MM110-S-D_July_rep1.fcs";12078,14;2942,23213649518;1756,5936593708;241,030951531042;34,7630814124875;23,0339996883071;6613;50,121;10
"278";"MM110-S-D_July_rep2.fcs";12093,41;2971,9317998117;1783,78661489313;212,861177078092;29,0641824926848;18,5815823799508;8606;50,201;10
"279";"MM110-S-D_July_rep3.fcs";12581,07;2991,66292091405;1774,50840122998;204,794859418991;30,4742926948588;18,1928644912454;8446;50,093;10
"280";"MM110-S-D_September_rep1.fcs";14016,8;3121,73950994515;1948,2730439029;412,527170822319;80,4118379801642;47,2854589595991;11559;50,191;10
"281";"MM110-S-D_September_rep2.fcs";14245,62;3186,40346795162;1976,24529262492;316,113225463806;47,4594229286786;29,0205397559525;11115;50,145;10
"282";"MM110-S-D_September_rep3.fcs";13327,57;3066,78735221723;1914,57067820772;267,5793946182;41,7120932143127;24,5184509892579;11463;50,2;10
"283";"MM110-S-N_April_rep1.fcs";14365,53;3228,39586967848;2036,82102065753;248,759120638842;36,1611322308498;22,4933431654687;9182;50,176;10
"284";"MM110-S-N_April_rep2.fcs";13878,95;3156,10573356731;2004,76325262219;253,712928326485;38,5200476994079;25,2691576052898;8727;50,175;10
"285";"MM110-S-N_April_rep3.fcs";14106,83;3237,33661910778;2035,36790692578;246,709826486195;39,1528532549991;25,0966977660142;8549;50,107;10
"286";"MM110-S-N_July_rep1.fcs";11977,51;2886,3860671852;1740,62994561756;361,715203976663;70,0235976932003;41,09684968929;8713;50,129;10
"287";"MM110-S-N_July_rep2.fcs";12526,65;2962,59527148119;1775,74470713157;199,26021639651;29,8119817270461;19,5134816542841;8412;50,002;10
"288";"MM110-S-N_July_rep3.fcs";12122,28;2932,49839421143;1778,79243489574;220,591815557398;33,4273640634485;19,1786740013027;8415;50,124;10
"289";"MM110-S-N_September_rep1.fcs";13750,32;3270,91067681565;2055,25199926553;207,6344826464;30,9876871785955;18,3581985180597;12270;50,123;10
"290";"MM110-S-N_September_rep2.fcs";13499,12;3222,53126771714;2021,59166876086;192,207078985456;32,8899349561109;22,1593100204475;12149;50,146;10
"291";"MM110-S-N_September_rep3.fcs";12694,04;3161,11011605501;1985,40694443712;240,940745471335;39,2964248296047;24,1200207220674;12216;50,147;10
"292";"MM15-D-D_April_rep1.fcs";15770,58;4097,23702823581;2584,19964461812;212,102232830579;32,6905730574415;18,8639336853984;15171;50,08;10
"293";"MM15-D-D_April_rep2.fcs";15593,5;4063,58083709268;2567,71793842538;234,263018029226;41,3567500164658;26,6328846754097;15263;50,053;10
"294";"MM15-D-D_April_rep3.fcs";15548,85;4048,13591353306;2580,12684130415;346,578059043127;76,3133052347694;45,4419901425989;14970;50,216;10
"295";"MM15-D-N_July_rep1.fcs";12504,07;3017,04874734117;1922,67024021693;189,107913983823;23,2097398687354;13,9627644874228;12358;50,123;10
"296";"MM15-D-N_July_rep2.fcs";12297,68;3010,67239818371;1915,8829154276;238,949125222179;49,7722646479767;32,2878646000513;12481;50,182;10
"297";"MM15-D-N_July_rep3.fcs";12810,64;3066,95742743442;1943,96421303235;200,790937056533;25,3832381047383;15,725561911151;12668;50,209;10
"298";"MM15-D-N_September_rep1.fcs";13918,42;3286,23524657582;2067,34665270331;245,105550547292;31,9156376659402;19,3251807378512;10420;50,123;10
"299";"MM15-D-N_September_rep2.fcs";13362,74;3261,62623110791;2075,19916076657;199,573819663175;29,3781954680321;18,0994638700544;10121;50,136;10
"300";"MM15-D-N_September_rep3.fcs";13245,73;3268,39751847576;2079,15127822802;224,314842544711;28,457024386338;17,3518697693438;10218;50,145;10
"301";"MM15-S-D_April_rep1.fcs";15235,2;3907,13984673464;2476,46939259045;303,638175159418;64,7499169416914;40,1217470843511;13810;50,147;10
"302";"MM15-S-D_April_rep2.fcs";15510,23;3987,97283095488;2537,80026278364;185,920416068573;34,6614769014284;21,9064401652876;13346;50,225;10
"303";"MM15-S-D_April_rep3.fcs";15318,27;3990,14430948575;2535,40842063199;205,711421632098;37,1532787288119;25,462255256906;13646;50,013;10
"304";"MM15-S-D_July_rep1.fcs";13147,22;3065,9333416293;1885,60893265742;232,956517380173;39,8371332789831;26,0966750308171;14090;50,162;10
"305";"MM15-S-D_July_rep2.fcs";13022,59;3112,40421097131;1920,68464911559;172,070756822696;23,0082184199869;13,7807324792504;14012;50,109;10
"306";"MM15-S-D_July_rep3.fcs";13211,53;3133,08955155482;1928,75397224195;205,070249357914;26,4732062689344;17,1453531186852;13739;50,132;10
"307";"MM15-S-D_September_rep1.fcs";13752,34;3256,45566048613;2058,03127601796;191,924870612425;30,0796821723137;19,1890055997451;11264;50,123;10
"308";"MM15-S-D_September_rep2.fcs";13779,61;3344,02050995227;2084,50038163155;179,651564834473;37,9529661300977;22,5067214888157;11633;50,144;10
"309";"MM15-S-D_September_rep3.fcs";13644,84;3245,62566036188;2032,30514091561;187,889539868294;30,6350195108158;19,1565693426697;11385;50,155;10
"310";"MM15-S-N_April_rep1.fcs";15866,57;4240,37527368335;2649,71696955947;224,591717333809;41,8698452632558;24,9174520043737;13972;50,211;10
"311";"MM15-S-N_April_rep2.fcs";14892,59;3828,55342499501;2410,91188521016;427,392046621309;108,673934140937;65,9831466432814;13700;50,092;10
"312";"MM15-S-N_April_rep3.fcs";15819,18;4196,67059637328;2633,90267089096;195,775865455754;44,4955773180387;29,0043229877947;13771;50,008;10
"313";"MM15-S-N_July_rep1.fcs";13023,63;3084,23736428404;1901,00706247572;256,128229209472;45,1971367515222;27,5678461723721;15064;50,121;10
"314";"MM15-S-N_July_rep2.fcs";13227,83;3018,18850102194;1830,1741045811;218,958971988228;38,8025279145529;23,6149850392067;14783;50,107;10
"315";"MM15-S-N_July_rep3.fcs";12898,32;3048,10464373691;1847,66293874481;201,791615687115;24,6512095548437;15,0901225309484;14714;50,155;10
"316";"MM15-S-N_September_rep1.fcs";13637,22;3334,87920214514;2093,73490181517;244,979058268047;30,7889595614892;18,6771606518813;11618;50,125;10
"317";"MM15-S-N_September_rep2.fcs";13471,68;3292,99407737933;2074,44082092118;264,599254066457;46,0731267936507;28,0523486789752;11628;50,131;10
"318";"MM15-S-N_September_rep3.fcs";13554,57;3288,09879376487;2083,27369051645;215,069509787892;29,7384817454158;19,8557881468296;11782;50,139;10
"319";"MOTE1-714_rep1.fcs";15557,42;3535,93143655789;2184,40031322982;173,342725852747;23,5487199208098;14,7956105493211;53819;50,146;10
"320";"MOTE1-714_rep2.fcs";15116,14;3502,21884429868;2167,07444273669;281,959808727013;53,5627573650601;32,6485660939026;52977;50,082;10
"321";"MOTE1-714_rep3.fcs";15312,78;3496,15961087166;2157,10480053256;226,727379569528;39,0230020908892;22,1534544578454;53748;50,088;10
"322";"MOTE1-715_rep1.fcs";15191,64;3072,82886184799;1873,60509785922;197,938339547007;22,460354171262;12,9469563640159;36576;50,031;10
"323";"MOTE1-715_rep2.fcs";14905,32;3043,16374485837;1867,03247567412;182,34964084185;22,7818394604976;13,9526841127724;37906;50,082;10
"324";"MOTE1-715_rep3.fcs";15419,86;3046,26438654207;1850,55847160054;268,653545810897;35,5448315063995;18,8607006716582;37345;50,056;10
"325";"MOTE1-914_rep1.fcs";15033,18;3344,42149368252;2085,85373148099;272,242404611565;39,972683325147;22,7911275385019;33691;50,113;10
"326";"MOTE1-914_rep2.fcs";15001,78;3325,43079622295;2065,00373100621;327,247275609652;54,7122782125965;31,3257757459165;36212;50,095;10
"327";"MOTE1-914_rep3.fcs";15614,16;3357,2998844916;2089,1008952218;338,128471191503;62,1170622584455;38,1230272507806;35571;50,027;10
"328";"MOTE2-515_rep1.fcs";14517,59;3252,98109555359;2074,3301560194;192,628815354948;27,4272189222427;17,3634595729048;30301;50,035;10
"329";"MOTE2-515_rep2.fcs";14592,53;3255,01978002425;2093,31107353824;197,306634915854;23,3553512140007;14,9803852416977;30864;50,136;10
"330";"MOTE2-515_rep3.fcs";14155,41;3188,06440239051;2039,50186031125;210,581594589361;32,7122182658333;19,2503173109214;30667;50,068;10
"331";"MOTE2-915_rep1.fcs";15505,82;3265,75906403604;1960,90600028925;200,246634796879;27,6111025766802;17,8654889522226;28293;50,064;10
"332";"MOTE2-915_rep2.fcs";15115,91;3361,06693973742;2027,37978850759;284,666350684659;46,9665892440765;26,6334289894546;28625;50,047;10
"333";"MOTE2-915_rep3.fcs";15524,85;3318,26133044079;2004,27546803896;189,176865297098;25,2138205409191;14,2584255388857;28565;50,011;10
"334";"MOTH1-714_rep1.fcs";15748,42;3506,77309241613;2127,48197427438;207,972860506054;37,4075252536809;23,6556261244261;25259;50,06;10
"335";"MOTH1-714_rep2.fcs";15733,32;3517,8006719227;2134,93787107462;169,320082993868;26,1496465032408;15,5709339244554;24083;50,124;10
"336";"MOTH1-714_rep3.fcs";16126,1;3562,66155160947;2151,71411335026;186,723286867455;24,2605068244828;13,5896594140693;25178;50,024;10
"337";"MOTH1-715_rep1.fcs";15294,74;3310,05812399785;1992,83258121162;228,403268210621;31,7597970829035;17,9940586772498;19570;50,138;10
"338";"MOTH1-715_rep2.fcs";14483,85;3182,65285496192;1918,74518024939;252,656527141237;44,4121954033568;25,6832213012808;19194;50,008;10
"339";"MOTH1-715_rep3.fcs";14608,53;3233,84114824555;1957,47757310987;270,956571681467;50,6970139659765;29,0566531538084;19739;50,167;10
"340";"MOTH1-914_rep1.fcs";17071,72;3491,85432827122;2127,82779941765;209,950503065303;30,884735388047;18,0721070145115;35490;50,086;10
"341";"MOTH1-914_rep2.fcs";16918,01;3461,05827075967;2094,46233598089;177,620950113414;20,2546731186379;11,771679089001;35364;50,1;10
"342";"MOTH1-914_rep3.fcs";17104,89;3546,29019883933;2146,23330177581;257,162091516482;40,3095211608164;23,3338640123383;35067;50,039;10
"343";"MOTH2-515_rep1.fcs";15510,48;3570,02616735416;2207,45917220709;228,998102413734;41,3422432882065;24,0441699687377;21300;50,082;10
"344";"MOTH2-515_rep2.fcs";16276,58;3631,43209219809;2248,19440494288;243,016072960559;30,5447732232381;15,675077169668;20526;50,057;10
"345";"MOTH2-515_rep3.fcs";15887,93;3675,17182896529;2271,47854159096;187,224289141245;27,2570948006112;15,1456652093935;20779;50,131;10
"346";"MOTH-915_rep1.fcs";18631,6;3718,60411942617;2098,18056254993;156,030170612655;26,3964439013034;13,4467872169524;29267;50,128;10
"347";"MOTH-915_rep2.fcs";18750,59;3681,47797504867;2079,8087212652;190,199209496068;28,257039386208;15,0093206797393;28463;50,042;10
"348";"MOTH-915_rep3.fcs";18289,37;3651,69899202009;2069,01139811853;187,099209625333;29,5846074950737;15,4956481955397;28504;50,068;10
"349";"MRBH1-715_rep1.fcs";16216,71;3621,91779306142;2177,40434281574;233,564530265149;41,5657862926335;24,7291524797758;11599;50,177;10
"350";"MRBH1-715_rep2.fcs";14926,7;3400,84154173178;2064,17222777772;295,65214681986;59,4009229671591;34,2553961222686;11377;50,178;10
"351";"MRBH1-715_rep3.fcs";15876,3;3595,0412685014;2173,08090206191;268,486498729452;47,1064543042141;27,2227083822199;11782;50,143;10
"352";"MUSDEPE1-epi-deep-514_rep1.fcs";14916,58;3571,15886524699;2227,1215765269;222,322914662071;27,0231997277423;17,2445327693283;22188;50,111;10
"353";"MUSDEPE1-epi-deep-514_rep2.fcs";15075,71;3522,31060853123;2163,6479759561;188,464732654535;31,5736093429298;21,3029032741239;22627;50,092;10
"354";"MUSDEPE1-epi-deep-514_rep3.fcs";14843,83;3463,26981113295;2146,10936226126;248,994789406355;38,7736805282112;24,2449577968225;21514;50,11;10
"355";"MUSDEPH-hypo-deep-514_rep1.fcs";14497,47;3599,22833443955;2293,94239454907;199,007865181355;27,3033885463722;17,5452566939063;15545;50,035;10
"356";"MUSDEPH-hypo-deep-514_rep2.fcs";14812,93;3621,503620241;2295,09603013207;210,845496355349;34,4309561029902;21,3732495005096;15799;50,022;10
"357";"MUSDEPH-hypo-deep-514_rep3.fcs";14765,33;3656,97014464385;2313,96561711737;166,018439708462;27,751908109096;15,3341018016435;15369;50,005;10
"358";"MUSINLE1-epi-inlet-514_rep1.fcs";14233,25;3274,93253756254;2006,93875067557;251,860406061402;57,520115284794;35,0650366627257;27913;50,032;10
"359";"MUSINLE1-epi-inlet-514_rep2.fcs";14673,55;3324,83991108695;2029,47116822923;173,627336615528;25,4233411795092;16,0517627803649;26707;50,074;10
"360";"MUSINLE1-epi-inlet-514_rep3.fcs";14923,55;3344,93710504196;2047,18905891207;178,786728938264;17,7658135624526;10,035152967065;27482;50,123;10
"361";"MUSINLH1-hypo-inlet-514_rep1.fcs";14606,81;3379,6982132322;2065,50800696875;154,499040237613;24,8393202111565;16,3361013307307;27261;50,019;10
"362";"MUSINLH1-hypo-inlet-514_rep2.fcs";14166,77;3331,0825190072;2032,84261607778;197,462378720862;40,4306691649373;25,9903313165429;26745;50,191;10
"363";"MUSINLH1-hypo-inlet-514_rep3.fcs";14426,4;3356,10975190074;2045,94405902085;180,581999617511;29,0130904723095;16,8826943496626;27406;50,1;10
"364";"Muskegon_April_rep1.fcs";15885,25;4111,38454969129;2559,51899335924;220,107887916886;42,4433985050132;24,9100792417761;18561;50,009;10
"365";"Muskegon_April_rep2.fcs";16194,97;4141,80548441665;2571,87565677084;200,936969613796;30,5212764535013;18,6442354650224;18216;50,079;10
"366";"Muskegon_April_rep3.fcs";15407,38;3994,15744361135;2477,10696446441;241,347805526222;63,9632826867444;41,4151889728432;18440;50,103;10
"367";"MUSOUTE1-epi-outlet-514_rep1.fcs";15053,08;3535,03759396317;2201,02176506312;196,968062837044;23,3310294556575;13,6169112449454;22585;50,146;10
"368";"MUSOUTE1-epi-outlet-514_rep2.fcs";15564,41;3616,52230827596;2234,01571285556;176,089915909028;23,3494403727967;14,5034671015288;23372;50,077;10
"369";"MUSOUTE1-epi-outlet-514_rep3.fcs";14667,53;3494,77598723183;2193,51362661844;160,400285586284;21,8773816154657;12,6100445375754;22894;50,044;10
"370";"MUSOUTH-hypo-outlet-514_rep1.fcs";14071,69;3479,49925017079;2236,34640096928;418,588771343606;89,2007193069322;52,8680628645494;12485;50,156;10
"371";"MUSOUTH-hypo-outlet-514_rep2.fcs";14742,17;3610,59447983381;2304,16054616127;213,628633451378;35,1730909254421;21,7282471608156;12414;50,173;10
"372";"MUSOUTH-hypo-outlet-514_rep3.fcs";14401,9;3560,60424303216;2276,7046037109;249,938517692377;43,5063150549714;26,5831012167314;12656;50,178;10
